C83782,Memory,EEPROM,K24C02-SIRXA,SOIC-8_3.9x4.9x1.27P,8,Hua Hong NEC,Extended,1.7V ~ 5.5V I2C 2Kb (256 x 8) SOIC-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1811091410_Hua-Hong-NEC-K24C02-SIRXA_C83782.pdf,5-45:0.108503937,50-145:0.094645669,150-495:0.084566929,500-2495:0.076220472,2500-4995:0.074803150,5000-9995:0.074015748,10000-19995:0.073543307,20000-:0.073228346,429,
C83836,Memory,EEPROM,M24C02-RMN6TP,SOIC-8_3.9x4.9x1.27P,8,STMicroelectronics,Extended,1.8V ~ 5.5V I2C 2Kb (256 x 8) SOIC-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809221516_STMicroelectronics-M24C02-RMN6TP_C83836.pdf,1-9:0.165181102,10-29:0.139842520,30-99:0.119212598,100-499:0.096850394,500-999:0.092125984,1000-1999:0.091338583,2000-3999:0.090551181,4000-:0.089763780,36804,
C841404,Memory,EEPROM,BL24SA128B-CSRC,WLCSP-4,4,BL(Shanghai Belling),Extended,WLCSP-4 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2009271434_BL-Shanghai-Belling-BL24SA128B-CSRC_C841404.pdf,30-99:0.113858268,2000-3999:0.091496063,1-9:0.162724409,10-29:0.134330709,100-499:0.096850394,1000-1999:0.092598425,4000-:0.090708661,500-999:0.094015748,0,
C84208,Memory,EEPROM,HT2201,SOT-23-5,5,Holtek Semicon,Extended,1.8V ~ 5.5V I2C 1Kb (128 x 8) SOT-23-5 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1810251040_Holtek-Semicon-HT2201_C84208.pdf,5-45:0.108976378,50-145:0.092283465,150-495:0.080314961,500-2495:0.070236220,2500-4995:0.068503937,5000-9995:0.067716535,10000-19995:0.067086614,20000-:0.066614173,2346,
C843687,Memory,eMMC,NCEMAD9D-16G,FBGA-153,153,FORESEE,Extended,FBGA-153(11.5x13x1) eMMC ROHS,https://datasheet.lcsc.com/lcsc/2009241707_FORESEE-NCEMAD9D-16G_C843687.pdf,1-9:7.396850394,10-29:6.102362205,30-99:5.163779528,4000-:4.111811024,1000-1999:4.193700787,100-499:4.390551181,500-999:4.258267717,2000-3999:4.144881890,0,
C84581,Memory,EEPROM,TC58NVG0S3HTA00,TSOP-48,48,KIOXIA,Extended,TSOP-48 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1912111437_KIOXIA-TC58NVG0S3HTA00_C84581.pdf,1-9:1.847244094,10-29:1.496062992,30-99:1.240944882,100-499:1.031496063,500-999:0.995275591,1000-:0.977952756,4561,
C84670,Memory,EEPROM,25LC256-I/SN,SOIC-8_3.9x4.9x1.27P,8,Microchip Tech,Extended,2.5V ~ 5.5V SPI 256Kb (32K x 8) SOIC-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809291630_Microchip-Tech-25LC256-I-SN_C84670.pdf,4000-:0.607874016,1-9:1.059842520,10-29:0.881889764,100-499:0.645669291,1000-1999:0.618897638,30-99:0.752755906,2000-3999:0.611023622,500-999:0.626771654,0,
C84770,Memory,EEPROM,24LC1025-I/SM,SOIC-8_5.3x5.2x1.27P,8,Microchip Tech,Extended,2.5V ~ 5.5V I2C 1Mb (128K x 8) SOIJ-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1808291513_Microchip-Tech-24LC1025-I-SM_C84770.pdf,1-9:3.067716535,10-29:2.518110236,30-99:2.119685039,100-499:1.792125984,500-999:1.735433071,1000-1999:1.707086614,2000-3999:1.686614173,4000-:1.674015748,0,
C84964,Memory,EEPROM,K24C02,SOT-23-5,5,Hua Hong NEC,Extended,1.8V ~ 5.5V I2C 2Kb (256 x 8) SOT-23-5 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809261012_Hua-Hong-NEC-K24C02_C84964.pdf,5-45:0.076220472,50-145:0.062362205,150-495:0.052283465,500-2495:0.043937008,2500-4995:0.042519685,5000-9995:0.041889764,10000-19995:0.041259843,20000-:0.040944882,72420,
C84995,Memory,EEPROM,BR24T16F-WE2,SOIC-8_3.9x4.9x1.27P,8,ROHM Semicon,Extended,1.6V ~ 5.5V I2C 16Kb (2K x 8) SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1806101539_ROHM-Semicon-BR24T16F-WE2_C84995.pdf,5-45:0.131181102,50-145:0.105984252,150-495:0.087874016,500-2495:0.072755906,2500-4995:0.070236220,5000-9995:0.068976378,10000-19995:0.068031496,20000-:0.067401575,0,
C85316,Memory,EEPROM,AIP24C02,SOP-8_3.9x4.9x1.27P,8,Wuxi I-core Elec,Extended,1.8V ~ 5.5V I2C 2Kb (256 x 8) SOP-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809031131_Wuxi-I-core-Elec-AIP24C02_C85316.pdf,50-145:0.083779528,500-2495:0.060472441,5000-9995:0.057795276,5-45:0.101574803,150-495:0.071023622,10000-19995:0.057007874,2500-4995:0.058582677,20000-:0.056692913,0,
C861878,Memory,DDR SDRAM,NT5CB256M16DP-EK,FBGA-96_9.0X13.0X0.80P,96,Nanya Tech,Extended,BGA-96 DDR SDRAM ROHS,https://datasheet.lcsc.com/lcsc/2011180138_Nanya-Tech-NT5CB256M16DP-EK_C861878.pdf,1000-:2.466141732,30-99:2.601574803,1-9:3.037795276,500-999:2.503937008,100-499:2.533858268,10-29:2.669291339,0,
C86305,Memory,NOR FLASH,SST26VF016B-104I/SM,SOIC-8,8,Microchip Tech,Extended,16Mb (2M x 8) SPI - Quad I/O FLASH Non-Volatile SOIJ-8 NOR FLASH ROHS,https://datasheet.lcsc.com/lcsc/1811151540_Microchip-Tech-SST26VF016B-104I-SM_C86305.pdf,1-9:4.163779528,10-29:3.711811024,30-99:3.629921260,100-499:3.546456693,500-999:3.510236220,1000-1999:3.464566929,2000-3999:3.429921260,4000-:3.407874016,186,
C86840,Memory,Font chips,GT20L16S1Y,SOT-23-6L,6,Gotop,Extended,16x16 GB2312 80MHz SPI 8mA  ˙÷√∫·≈≈ 8¶ÃA 2.7V~3.6V -40°Ê~+85°Ê SOT-23-6 Font chips ROHS,https://datasheet.lcsc.com/lcsc/1809301541_Gotop-GT20L16S1Y_C86840.pdf,500-999:0.299212598,10-29:0.429921260,100-499:0.308661417,1000-1999:0.294488189,1-9:0.521259843,30-99:0.363779528,2000-3999:0.291338583,4000-:0.288188976,811,
C8738,Memory,FRAM,MB85RC04VPNF-G-JNERE1,SOIC-8_3.9x4.9x1.27P,8,FUJITSU,Extended,3V ~ 5.5V I2C 4Kb (512 x 8) SOIC-8_150mil FRAM ROHS,https://datasheet.lcsc.com/lcsc/1811141412_FUJITSU-MB85RC04VPNF-G-JNERE1_C8738.pdf,1-9:0.875590551,10-29:0.737007874,30-99:0.623622047,100-499:0.502362205,500-999:0.475590551,1000-:0.472440945,16424,
C8739,Memory,FRAM,MB85RC16PNF-G-JNERE1,SOIC-8_3.9x4.9x1.27P,8,FUJITSU,Extended,2.7V ~ 3.6V I2C 16Kb (2K x 8) SOIC-8_150mil FRAM ROHS,https://datasheet.lcsc.com/lcsc/1810111814_FUJITSU-MB85RC16PNF-G-JNERE1_C8739.pdf,1-9:0.691338583,10-29:0.587401575,30-99:0.502362205,100-499:0.411023622,500-999:0.392125984,1000-:0.388976378,164276,
C8740,Memory,FRAM,MB85RC64VPNF-G-JNERE1,SOIC-8_3.9x4.9x1.27P,8,FUJITSU,Extended,3V ~ 5.5V I2C 64Kb (8K x 8) SOIC-8_150mil FRAM ROHS,https://datasheet.lcsc.com/lcsc/1809192031_FUJITSU-MB85RC64VPNF-G-JNERE1_C8740.pdf,1-9:1.644094488,10-29:1.387401575,30-99:1.177952756,100-499:0.952755906,500-999:0.903937008,1000-:0.896062992,3294,
C8741,Memory,FRAM,MB85RS64PNF-G-JNERE1,SOIC-8_3.9x4.9x1.27P,8,FUJITSU,Extended,3V ~ 3.6V SPI 64Kb (8K x 8) SOP-8 FRAM ROHS,https://datasheet.lcsc.com/lcsc/2112091730_FUJITSU-MB85RS64PNF-G-JNERE1_C8741.pdf,1-9:1.269291339,10-29:1.045669291,30-99:0.885039370,100-499:0.751181102,500-999:0.729133858,1000-:0.718110236,241,
C8742,Memory,FRAM,MB85RS256BPNF-G-JNERE1,SOIC-8_3.9x4.9x1.27P,8,FUJITSU,Extended,2.7V ~ 3.6V SPI 256Kb (32K x 8) SOIC-8_150mil FRAM ROHS,https://datasheet.lcsc.com/lcsc/1809192016_FUJITSU-MB85RS256BPNF-G-JNERE1_C8742.pdf,1-9:2.851968504,10-29:2.355905512,30-99:1.995275591,100-499:1.699212598,500-999:1.648818898,1000-:1.623622047,3482,
C87823,Memory,EEPROM,24LC256-I/ST,TSSOP-8_3.0x4.4x0.65P,8,Microchip Tech,Extended,2.5V ~ 5.5V I2C 256Kb (32K x 8) TSSOP-8(3x4.4x0.65£© EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1806131629_Microchip-Tech-24LC256-I-ST_C87823.pdf,1-9:0.872440945,30-99:0.611023622,500-999:0.505511811,10-29:0.721259843,100-499:0.519685039,1000-:0.497637795,0,
C87928,Memory,EEPROM,RM25C64C-LSNI-B,SOIC-8_3.9x4.9x1.27P,8,Adesto Technologies,Extended,1.65V ~ 3.6V SPI 64Kb (32B Page Size) SOIC-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1810010314_Adesto-Technologies-RM25C64C-LSNI-B_C87928.pdf,10-29:0.321259843,100-499:0.233070866,1000-1999:0.223622047,1-9:0.388976378,500-999:0.226771654,4000-:0.218897638,30-99:0.274015748,2000-3999:0.220472441,0,
C879649,Memory,SRAM,DS1314S-2+T&R,SOP-8,8,Maxim Integrated,Extended,SOP-8 SRAM ROHS,https://datasheet.lcsc.com/lcsc/2011180138_Maxim-Integrated-DS1314S-2-T-R_C879649.pdf,500-999:3.600000000,1-9:4.395275591,10-29:3.847244094,30-99:3.746456693,100-499:3.645669291,1000-:3.544881890,0,
C879652,Memory,EEPROM,DS2460S+T&R,SOIC-8,8,Maxim Integrated,Extended,SOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2011180138_Maxim-Integrated-DS2460S-T-R_C879652.pdf,1-9:2.993700787,30-99:2.489763780,1000-:2.332283465,10-29:2.566929134,100-499:2.411023622,500-999:2.376377953,0,
C879661,Memory,EEPROM,DS2431Q+T&R,TDFN-6,7,Maxim Integrated,Extended,TDFN-6 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2011180138_Maxim-Integrated-DS2431Q-T-R_C879661.pdf,10-29:1.300787402,100-499:0.938582677,1000-:0.897637795,500-999:0.910236220,1-9:1.574803150,30-99:1.102362205,0,
C880085,Memory,EEPROM,M24C02-DRMF3TG/K,DFN-8,9,STMicroelectronics,Extended,WFDFPN8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2010131808_STMicroelectronics-M24C02-DRMF3TG-K_C880085.pdf,500-999:0.270866142,10-29:0.382677165,100-499:0.278740157,1000-1999:0.266141732,4000-:0.261417323,1-9:0.461417323,30-99:0.325984252,2000-3999:0.264566929,0,
C88047,Memory,EEPROM,CAT25128VI-GT3,SOIC-8_3.9x4.9x1.27P,8,onsemi,Extended,1.8V ~ 5.5V SPI 128Kb (16K x 8) SOIC-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1810010350_onsemi-CAT25128VI-GT3_C88047.pdf,1-9:0.713385827,10-29:0.600000000,30-99:0.516535433,100-499:0.448818898,500-999:0.437795276,1000-1999:0.431496063,2000-3999:0.426771654,4000-:0.423622047,2980,
C8809,Memory,EEPROM,AT24C01,DIP-8,8,Microchip Tech,Extended,2.5V ~ 5.5V I2C 1Kb (128 x 8) DIP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1804240320_Microchip-Tech-AT24C01_C8809.pdf,1-9:0.368503937,30-99:0.248818898,1000-1999:0.196850394,2000-3999:0.195275591,10-29:0.299212598,100-499:0.207874016,500-999:0.201574803,4000-:0.193700787,0,
C880948,Memory,EEPROM,BR93G66F-3GTE2,SOP-8,8,ROHM Semicon,Extended,SOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2010170835_ROHM-Semicon-BR93G66F-3GTE2_C880948.pdf,1-9:0.390551181,10-29:0.322834646,30-99:0.274015748,100-499:0.234645669,500-999:0.228346457,1000-1999:0.223622047,2000-3999:0.222047244,4000-:0.220472441,3900,
C8810,Memory,EEPROM,AT24C02C-PUM,DIP-8,8,Microchip Tech,Extended,1.7V ~ 5.5V I2C 2Kb (256 x 8) DIP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809192021_Microchip-Tech-AT24C02C-PUM_C8810.pdf,1-9:0.466141732,10-29:0.379527559,30-99:0.316535433,100-499:0.264566929,500-999:0.255118110,1000-1999:0.250393701,2000-3999:0.247244094,4000-:0.245669291,8204,
C8811,Memory,EEPROM,AT24C04C-PUM,DIP-8,8,Microchip Tech,Extended,1.7V ~ 5.5V I2C 4Kb (512 x 8) DIP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1806110331_Microchip-Tech-AT24C04C-PUM_C8811.pdf,1-9:0.919685039,10-29:0.770078740,30-99:0.661417323,100-499:0.571653543,500-999:0.557480315,1000-1999:0.549606299,2000-3999:0.543307087,4000-:0.540157480,48,
C8813,Memory,EEPROM,AT24C16C-PUM,DIP-8_L9.7-W6.4-P2.54-LS7.6-BL,8,Microchip Tech,Extended,1.7V ~ 5.5V I2C 16Kb (2K x 8) DIP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1806051813_Microchip-Tech-AT24C16C-PUM_C8813.pdf,1-9:0.751181102,10-29:0.611023622,30-99:0.510236220,100-499:0.426771654,500-999:0.412598425,1000-1999:0.406299213,2000-3999:0.400000000,4000-:0.396850394,138,
C883296,Memory,SRAM,IS61WV25616EDBLL-10TLI,TSOP-44,44,ISSI(Integrated Silicon Solution),Extended,TSOP-44 SRAM ROHS,https://datasheet.lcsc.com/lcsc/2010251634_ISSI-Integrated-Silicon-Solution-IS61WV25616EDBLL-10TLI_C883296.pdf,4000-:2.858267717,1-9:5.012598425,30-99:3.548031496,2000-3999:2.880314961,10-29:4.163779528,100-499:3.040944882,1000-1999:2.911811024,500-999:2.954330709,446,
C88868,Memory,NAND FLASH,W25N01GVZEIG,WSON-8_EP_6.0x8.0x1.27P,8,Winbond Elec,Extended,Non-Volatile SPI - Dual/Quad I/O 1Gb (128M x 8) FLASH WSON-8 NAND FLASH ROHS,https://datasheet.lcsc.com/lcsc/1809200036_Winbond-Elec-W25N01GVZEIG_C88868.pdf,1-9:3.244094488,10-29:2.744881890,30-99:2.338582677,100-499:1.902362205,500-999:1.809448819,1000-:1.793700787,1813,
C890360,Memory,EEPROM,CAT25020VI-GT3,SOIC-8,8,onsemi,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2102011806_onsemi-CAT25020VI-GT3_C890360.pdf,1000-:0.225196850,30-99:0.281889764,1-9:0.415748031,500-999:0.228346457,100-499:0.236220472,10-29:0.338582677,100,
C89050,Memory,EEPROM,24LC08BT-I/OT,SOT-23-5,5,Microchip Tech,Extended,2.5V ~ 5.5V I2C 8Kb (256 x 8 x 4) SOT-23-5 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2109241630_Microchip-Tech-24LC08BT-I-OT_C89050.pdf,1-9:1.113385827,10-29:0.937007874,30-99:0.809448819,100-499:0.703937008,500-999:0.685039370,1000-1999:0.677165354,2000-3999:0.669291339,4000-:0.666141732,164,
C891852,Memory,EEPROM,N24RF04DTPT3G,TSSOP-8,8,onsemi,Extended,TSSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2109161030_onsemi-N24RF04DTPT3G_C891852.pdf,1000-:1.155905512,200-499:1.220472441,30-199:3.152755906,1-9:3.152755906,500-999:1.177952756,10-29:3.152755906,0,
C891854,Memory,EEPROM,N24RF04EDTPT3G,TSSOP-8,8,onsemi,Extended,TSSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2109161030_onsemi-N24RF04EDTPT3G_C891854.pdf,1000-:1.155905512,200-499:1.220472441,30-199:3.152755906,1-9:3.152755906,500-999:1.177952756,10-29:3.152755906,0,
C891860,Memory,EEPROM,N24RF64DTPT3G,TSSOP-8,8,onsemi,Extended,TSSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2109161030_onsemi-N24RF64DTPT3G_C891860.pdf,1000-:1.225196850,200-499:1.292913386,30-199:3.338582677,1-9:3.338582677,500-999:1.247244094,10-29:3.338582677,0,
C891866,Memory,SRAM,N25S830HAT22IT,TSSOP-8,8,onsemi,Extended,TSSOP-8 SRAM ROHS,https://datasheet.lcsc.com/lcsc/2109161030_onsemi-N25S830HAT22IT_C891866.pdf,1000-:1.088188976,200-499:1.148031496,30-199:2.966929134,1-9:2.966929134,500-999:1.108661417,10-29:2.966929134,0,
C891867,Memory,SRAM,N64S830HAS22IT,SOIC-8,8,onsemi,Extended,SOIC-8 SRAM ROHS,https://datasheet.lcsc.com/lcsc/2109161030_onsemi-N64S830HAS22IT_C891867.pdf,1000-:0.817322835,200-499:0.861417323,30-199:2.225196850,1-9:2.225196850,500-999:0.831496063,10-29:2.225196850,0,
C891868,Memory,EEPROM,N84C161WD25TG,SOIC-8,8,onsemi,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2109161030_onsemi-N84C161WD25TG_C891868.pdf,1000-:0.759055118,200-499:0.801574803,30-199:2.069291339,1-9:2.069291339,500-999:0.773228346,10-29:2.069291339,0,
C891869,Memory,EEPROM,N84C161WD30TG,SOIC-8,8,onsemi,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2109161030_onsemi-N84C161WD30TG_C891869.pdf,1000-:0.759055118,200-499:0.801574803,30-199:2.069291339,1-9:2.069291339,500-999:0.773228346,10-29:2.069291339,0,
C891871,Memory,EEPROM,N84C162WD25TG,SOIC-8,8,onsemi,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2109161030_onsemi-N84C162WD25TG_C891871.pdf,1000-:0.759055118,200-499:0.801574803,30-199:2.069291339,1-9:2.069291339,500-999:0.773228346,10-29:2.069291339,0,
C891873,Memory,EEPROM,N84C162WD30TG,SOIC-8,8,onsemi,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2109161030_onsemi-N84C162WD30TG_C891873.pdf,1000-:0.759055118,200-499:0.801574803,30-199:2.069291339,1-9:2.069291339,500-999:0.773228346,10-29:2.069291339,0,
C891874,Memory,EEPROM,N84C162WD42TG,SOIC-8,8,onsemi,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2109161030_onsemi-N84C162WD42TG_C891874.pdf,1000-:0.759055118,200-499:0.801574803,30-199:2.069291339,1-9:2.069291339,500-999:0.773228346,10-29:2.069291339,0,
C891876,Memory,EEPROM,N84C163WD25TG,SOIC-8,8,onsemi,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2109161030_onsemi-N84C163WD25TG_C891876.pdf,1000-:0.759055118,200-499:0.801574803,30-199:2.069291339,1-9:2.069291339,500-999:0.773228346,10-29:2.069291339,0,
C891878,Memory,EEPROM,N84C163WD30TG,SOIC-8,8,onsemi,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2109161030_onsemi-N84C163WD30TG_C891878.pdf,1000-:0.759055118,200-499:0.801574803,30-199:2.069291339,1-9:2.069291339,500-999:0.773228346,10-29:2.069291339,0,
C891880,Memory,EEPROM,N84C163WD45TG,SOIC-8,8,onsemi,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2109161030_onsemi-N84C163WD45TG_C891880.pdf,1000-:0.759055118,200-499:0.801574803,30-199:2.069291339,1-9:2.069291339,500-999:0.773228346,10-29:2.069291339,0,
C89290,Memory,EEPROM,BL24C02A-PARC,SOP-8_3.9x4.9x1.27P,8,BL(Shanghai Belling),Extended,1.7V ~ 5.5V I2C 2Kb (256 x 8) SOP-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1809192328_BL-Shanghai-Belling-BL24C02A-PARC_C89290.pdf,10-90:0.071496063,100-290:0.059370079,300-990:0.050708661,1000-4990:0.043464567,5000-9990:0.042204724,10000-19990:0.041574803,20000-39990:0.041102362,40000-:0.040787402,9891,
C89291,Memory,EEPROM,BL24C64A-PARC,SOP-8_3.9x4.9x1.27P,8,BL(Shanghai Belling),Extended,1.7V ~ 5.5V I2C 64Kb (8K x 8) SOP-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1810010414_BL-Shanghai-Belling-BL24C64A-PARC_C89291.pdf,5-45:0.171322835,50-145:0.148031496,150-495:0.131023622,500-2495:0.117007874,2500-4995:0.114645669,5000-9995:0.113543307,10000-19995:0.112598425,20000-:0.111968504,26762,
C89292,Memory,EEPROM,BL24C16A-PARC,SOP-8_3.9x4.9x1.27P,8,BL(Shanghai Belling),Extended,1.7V ~ 5.5V I2C 16Kb (2K x 8) SOP-8_150mil EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1810311613_BL-Shanghai-Belling-BL24C16A-PARC_C89292.pdf,5-45:0.112283465,50-145:0.094330709,150-495:0.081259843,500-2495:0.070551181,2500-4995:0.068661417,5000-9995:0.067874016,10000-19995:0.067086614,20000-:0.066771654,8359,
C894134,Memory,EEPROM,NV24C64DWVLT3G,SOP-8,8,onsemi,Extended,SOIC-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2105071805_onsemi-NV24C64DWVLT3G_C894134.pdf,1000-:0.169480315,30-99:0.212913386,1-9:0.312598425,500-999:0.172393701,100-499:0.178267717,10-29:0.254803150,0,
C894815,Memory,EEPROM,CAT34C02VP2IGT4A,TDFN-8,9,onsemi,Extended,TDFN-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108140530_onsemi-CAT34C02VP2IGT4A_C894815.pdf,1000-:0.204724409,200-499:0.215748031,30-199:0.557480315,1-9:0.557480315,500-999:0.207874016,10-29:0.557480315,0,
C895160,Memory,EEPROM,NV34C04MU3VTG,UDFN-8L,9,onsemi,Extended,UDFN-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108140630_onsemi-NV34C04MU3VTG_C895160.pdf,1000-:1.088188976,200-499:1.148031496,30-199:2.966929134,1-9:2.966929134,500-999:1.108661417,10-29:2.966929134,0,
C895341,Memory,EEPROM,CAT24C04C4ATR,WLCSP-4,4,onsemi,Extended,WLCSP-4 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108140630_onsemi-CAT24C04C4ATR_C895341.pdf,1000-:0.218897638,200-499:0.229921260,30-199:0.593700787,1-9:0.593700787,500-999:0.222047244,10-29:0.593700787,0,
C895343,Memory,EEPROM,CAT24C08C4CTR,WLCSP-4,4,onsemi,Extended,WLCSP-4 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108140630_onsemi-CAT24C08C4CTR_C895343.pdf,1000-:0.231496063,200-499:0.244094488,30-199:0.631496063,1-9:0.631496063,500-999:0.236220472,10-29:0.631496063,0,
C895346,Memory,EEPROM,CAT24C32C4CTR,WLCSP-4,4,onsemi,Extended,WLCSP-4 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108140630_onsemi-CAT24C32C4CTR_C895346.pdf,1000-:0.272440945,200-499:0.288188976,30-199:0.741732283,1-9:0.741732283,500-999:0.277165354,10-29:0.741732283,0,
C895349,Memory,EEPROM,CAT24S128C4ATR,WLCSP-4,4,onsemi,Extended,WLCSP-4 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108140630_onsemi-CAT24S128C4ATR_C895349.pdf,1000-:0.477165354,200-499:0.502362205,30-199:1.299212598,1-9:1.299212598,500-999:0.485039370,10-29:1.299212598,0,
C895350,Memory,EEPROM,CAT24S128C4UTR,WLCSP-4,4,onsemi,Extended,WLCSP-4 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108140630_onsemi-CAT24S128C4UTR_C895350.pdf,1000-:0.204724409,200-499:0.215748031,30-199:0.557480315,1-9:0.557480315,500-999:0.207874016,10-29:0.557480315,0,
C895351,Memory,EEPROM,CAT34C02YI-GT5A,TSSOP-8,8,onsemi,Extended,TSSOP-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108140630_onsemi-CAT34C02YI-GT5A_C895351.pdf,1000-:0.177952756,200-499:0.187401575,30-199:0.483464567,1-9:0.483464567,500-999:0.181102362,10-29:0.483464567,0,
C895352,Memory,EEPROM,CAV24C32C4CTR,WLCSP-4,4,onsemi,Extended,WLCSP-4 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108140630_onsemi-CAV24C32C4CTR_C895352.pdf,1000-:0.354330709,200-499:0.373228346,30-199:0.965354331,1-9:0.965354331,500-999:0.360629921,10-29:0.965354331,0,
C895469,Memory,EEPROM,LE24163LBXA-SH,WLCSP-5,5,onsemi,Extended,WLCSP5(0.80x1.20) EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108140630_onsemi-LE24163LBXA-SH_C895469.pdf,1000-:0.270866142,200-499:0.285039370,30-199:0.737007874,1-9:0.737007874,500-999:0.275590551,10-29:0.737007874,0,
C895478,Memory,EEPROM,LE24L042CS-B-TFM-H,WLCSP-4,4,onsemi,Extended,WLP4J-4 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108140630_onsemi-LE24L042CS-B-TFM-H_C895478.pdf,1000-:0.316535433,200-499:0.333858268,30-199:0.861417323,1-9:0.861417323,500-999:0.321259843,10-29:0.861417323,0,
C895479,Memory,EEPROM,LE25S20XATAG,WLCSP-8,8,onsemi,Extended,WLCSP8(1.55x1.53) EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108140630_onsemi-LE25S20XATAG_C895479.pdf,1000-:0.425196850,200-499:0.448818898,30-199:1.157480315,1-9:1.157480315,500-999:0.433070866,10-29:1.157480315,0,
C895505,Memory,EEPROM,N24S128C4DYT3G,WLCSP-4,4,onsemi,Extended,WLCSP-4 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108140630_onsemi-N24S128C4DYT3G_C895505.pdf,1000-:0.286614173,200-499:0.302362205,30-199:0.779527559,1-9:0.779527559,500-999:0.291338583,10-29:0.779527559,0,
C895506,Memory,EEPROM,N24S64BC4DYT3G,WLCSP-4,4,onsemi,Extended,WLCSP-4 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108140630_onsemi-N24S64BC4DYT3G_C895506.pdf,1000-:0.135905512,200-499:0.143464567,30-199:0.370866142,1-9:0.370866142,500-999:0.138425197,10-29:0.370866142,0,
C895507,Memory,EEPROM,N24S64C4DYT3G,WLCSP-4,4,onsemi,Extended,WLCSP-4 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/2108140630_onsemi-N24S64C4DYT3G_C895507.pdf,1000-:0.135905512,200-499:0.143464567,30-199:0.370866142,1-9:0.370866142,500-999:0.138425197,10-29:0.370866142,0,
C90070,Memory,EEPROM,24LC64T-I/MC,DFN-8_EP_2.0x3.0x0.5P_2,8,Microchip Tech,Extended,2.5V ~ 5.5V I2C 64Kb (8K x 8) DFN-8 EEPROM ROHS,https://datasheet.lcsc.com/lcsc/1806131630_Microchip-Tech-24LC64T-I-MC_C90070.pdf,1-9:1.144881890,30-99:0.801574803,1000-:0.651968504,10-29:0.946456693,100-499:0.681889764,500-999:0.661417323,0,
